Datetime,Close,High,Low,Open,Volume,btc_close
2025-01-01 17:00:00+00:00,3323.49755859375,3332.811767578125,3323.49755859375,3331.421875,0,93690.96875
2025-01-01 17:15:00+00:00,3326.743896484375,3326.8046875,3319.3408203125,3322.60546875,30977024,93760.9140625
2025-01-01 17:30:00+00:00,3329.085205078125,3331.05419921875,3326.11376953125,3327.11669921875,0,93847.1796875
2025-01-01 17:45:00+00:00,3334.361572265625,3334.361572265625,3327.437744140625,3330.068603515625,0,93914.921875
2025-01-01 18:00:00+00:00,3327.927978515625,3336.28271484375,3327.42138671875,3336.28271484375,88089600,93775.171875
2025-01-01 18:15:00+00:00,3332.185546875,3333.16455078125,3327.25146484375,3327.25146484375,0,94020.2890625
2025-01-01 18:30:00+00:00,3338.43798828125,3340.506103515625,3331.537353515625,3331.537353515625,138032128,94027.6953125
2025-01-01 18:45:00+00:00,3340.066650390625,3343.12841796875,3337.440185546875,3343.12841796875,7373824,94121.234375
2025-01-01 19:00:00+00:00,3343.052490234375,3343.052490234375,3339.830078125,3340.2685546875,28380160,94134.671875
2025-01-01 19:15:00+00:00,3336.992431640625,3341.817138671875,3336.58056640625,3341.817138671875,155866112,94025.0078125
2025-01-01 19:30:00+00:00,3340.970947265625,3341.29052734375,3332.266357421875,3337.242431640625,21793792,94146.1484375
2025-01-01 19:45:00+00:00,3347.195068359375,3355.212646484375,3342.19970703125,3342.239501953125,210438144,94427.8828125
2025-01-01 20:00:00+00:00,3352.777099609375,3353.3486328125,3348.18408203125,3348.18408203125,100588544,94522.9140625
2025-01-01 20:15:00+00:00,3348.8759765625,3352.8134765625,3347.09765625,3351.131103515625,13778944,94499.375
2025-01-01 20:30:00+00:00,3347.843994140625,3348.928466796875,3345.711181640625,3348.928466796875,6804480,94521.1953125
2025-01-01 20:45:00+00:00,3353.448974609375,3354.42724609375,3348.68359375,3348.68359375,14942208,94603.4921875
2025-01-01 21:00:00+00:00,3348.19091796875,3355.6875,3347.4541015625,3353.346923828125,0,94503.359375
2025-01-01 21:15:00+00:00,3360.196044921875,3362.24853515625,3350.196044921875,3350.196044921875,39175168,94744.984375
2025-01-01 21:30:00+00:00,3356.15380859375,3360.175048828125,3354.55029296875,3360.175048828125,9716736,94649.3046875
2025-01-01 21:45:00+00:00,3358.2861328125,3360.6015625,3355.17431640625,3355.821044921875,189389824,94691.7734375
2025-01-01 22:00:00+00:00,3355.05078125,3361.22705078125,3354.8642578125,3361.22705078125,25354240,94608.4296875
2025-01-01 22:15:00+00:00,3362.426513671875,3365.031005859375,3356.4755859375,3356.4755859375,41579520,94533.0625
2025-01-01 22:30:00+00:00,3359.468017578125,3362.17626953125,3356.757568359375,3361.701416015625,65775616,94635.3515625
2025-01-01 22:45:00+00:00,3355.13330078125,3360.9970703125,3355.13330078125,3360.9970703125,22978560,94622.265625
2025-01-01 23:00:00+00:00,3354.162109375,3357.633056640625,3351.09033203125,3355.077880859375,7238656,94646.75
2025-01-01 23:15:00+00:00,3349.765869140625,3354.237548828125,3348.357421875,3354.237548828125,8663040,94445.921875
2025-01-01 23:30:00+00:00,3350.94091796875,3350.94091796875,3346.603515625,3348.155029296875,11687936,94500.6953125
2025-01-01 23:45:00+00:00,3353.4716796875,3353.4716796875,3350.202880859375,3351.99755859375,11809792,94443.5234375
2025-01-02 00:00:00+00:00,3350.38330078125,3353.880615234375,3349.072021484375,3353.175048828125,9163776,94314.1875
2025-01-02 00:15:00+00:00,3377.8486328125,3382.800537109375,3351.0390625,3353.517333984375,189478912,94726.03125
2025-01-02 00:30:00+00:00,3385.581298828125,3386.128662109375,3373.546875,3378.010009765625,319090688,94883.890625
2025-01-02 00:45:00+00:00,3379.337890625,3392.219482421875,3379.337890625,3381.98095703125,327776256,94888.75
2025-01-02 01:00:00+00:00,3392.62109375,3398.066162109375,3381.8623046875,3381.8623046875,160969728,95142.4921875
2025-01-02 01:15:00+00:00,3386.625244140625,3394.72314453125,3385.747314453125,3392.815673828125,76197888,94920.765625
2025-01-02 01:30:00+00:00,3382.20654296875,3382.20654296875,3373.38916015625,3380.687744140625,70321152,94795.3828125
2025-01-02 01:45:00+00:00,3376.09912109375,3382.206787109375,3375.826904296875,3382.206787109375,188835840,94690.9765625
2025-01-02 02:00:00+00:00,3382.91064453125,3383.520751953125,3376.208251953125,3376.7783203125,577091584,94858.640625
2025-01-02 02:15:00+00:00,3382.573486328125,3385.6162109375,3375.2255859375,3381.361083984375,43815936,94835.265625
2025-01-02 02:30:00+00:00,3381.416015625,3382.910888671875,3376.530517578125,3382.910888671875,181414912,94882.6484375
2025-01-02 02:45:00+00:00,3389.223876953125,3389.388916015625,3381.900390625,3381.900390625,0,94989.6015625
2025-01-02 03:00:00+00:00,3383.332763671875,3394.335693359375,3383.332763671875,3394.335693359375,21841920,94819.9453125
2025-01-02 03:15:00+00:00,3388.330810546875,3388.552734375,3383.1982421875,3383.1982421875,33266688,94907.046875
2025-01-02 03:30:00+00:00,3383.53076171875,3388.085205078125,3382.40771484375,3388.085205078125,3823616,94806.53125
2025-01-02 03:45:00+00:00,3383.54931640625,3387.046630859375,3383.170654296875,3384.306884765625,50857984,94851.8125
2025-01-02 04:00:00+00:00,3386.037353515625,3386.979736328125,3382.47412109375,3383.533447265625,218471424,95034.7109375
2025-01-02 04:15:00+00:00,3383.40185546875,3386.51806640625,3382.433837890625,3385.08935546875,65992704,94985.984375
2025-01-02 04:30:00+00:00,3413.824462890625,3413.824462890625,3383.36279296875,3383.36279296875,232160256,95716.7578125
2025-01-02 04:45:00+00:00,3409.362060546875,3419.69580078125,3409.362060546875,3411.492919921875,268516352,95519.7734375
2025-01-02 05:00:00+00:00,3402.196533203125,3410.2470703125,3400.422119140625,3410.2470703125,35449856,95303.078125
2025-01-02 05:15:00+00:00,3409.904052734375,3409.904052734375,3399.342041015625,3401.5947265625,85128192,95588.09375
2025-01-02 05:30:00+00:00,3411.056884765625,3411.056884765625,3409.23193359375,3409.80859375,73128960,95589.8203125
2025-01-02 05:45:00+00:00,3404.806640625,3411.66064453125,3403.9560546875,3411.66064453125,182982656,95406.140625
2025-01-02 06:00:00+00:00,3402.29443359375,3409.3828125,3400.798095703125,3405.6357421875,191510528,95358.8828125
2025-01-02 06:15:00+00:00,3400.56591796875,3401.8310546875,3397.447509765625,3401.602783203125,221714432,95322.4921875
2025-01-02 06:30:00+00:00,3401.620361328125,3403.091552734375,3397.61328125,3399.439697265625,18606080,95377.140625
2025-01-02 06:45:00+00:00,3402.955810546875,3404.150146484375,3401.025390625,3402.721923828125,31043584,95419.859375
2025-01-02 07:00:00+00:00,3409.9375,3410.156982421875,3404.40283203125,3404.80322265625,41895936,95566.765625
2025-01-02 07:15:00+00:00,3414.028564453125,3414.0703125,3409.419189453125,3409.612060546875,35378176,95651.9453125
2025-01-02 07:30:00+00:00,3412.328125,3415.673828125,3411.936767578125,3413.388427734375,53583872,95679.78125
2025-01-02 07:45:00+00:00,3415.62451171875,3416.256591796875,3409.862548828125,3412.501708984375,68902912,95696.8125
2025-01-02 08:00:00+00:00,3426.02099609375,3426.02099609375,3415.417724609375,3415.417724609375,106520576,95843.59375
2025-01-02 08:15:00+00:00,3413.66650390625,3426.02099609375,3413.65673828125,3426.02099609375,176062464,95576.21875
2025-01-02 08:30:00+00:00,3419.33154296875,3419.33154296875,3410.082275390625,3413.4765625,183797760,95792.2890625
2025-01-02 08:45:00+00:00,3433.92431640625,3433.92431640625,3418.82861328125,3418.89404296875,79405056,96006.9765625
2025-01-02 09:00:00+00:00,3434.67041015625,3435.38720703125,3430.541259765625,3432.86083984375,49973248,96047.203125
2025-01-02 09:15:00+00:00,3436.797119140625,3440.264404296875,3435.056884765625,3436.12841796875,29409280,96209.5625
2025-01-02 09:30:00+00:00,3438.180908203125,3441.7255859375,3435.368896484375,3439.52099609375,0,96256.9765625
2025-01-02 09:45:00+00:00,3462.147705078125,3462.147705078125,3435.725830078125,3437.9775390625,199510016,96575.53125
2025-01-02 10:00:00+00:00,3455.269775390625,3465.763671875,3455.269775390625,3463.37890625,289687552,96486.5078125
2025-01-02 10:15:00+00:00,3466.725830078125,3468.4599609375,3455.642333984375,3455.642333984375,100268032,96590.4921875
2025-01-02 10:30:00+00:00,3464.95849609375,3470.067626953125,3464.95849609375,3467.37109375,145776640,96545.2734375
2025-01-02 10:45:00+00:00,3464.6416015625,3466.33154296875,3460.342529296875,3464.412353515625,77604864,96609.0390625
2025-01-02 11:00:00+00:00,3459.67822265625,3466.5380859375,3459.67822265625,3463.292724609375,16676864,96659.15625
2025-01-02 11:15:00+00:00,3459.824462890625,3459.928466796875,3454.888427734375,3459.928466796875,68544512,96461.609375
2025-01-02 11:30:00+00:00,3466.738037109375,3467.691162109375,3461.237548828125,3461.237548828125,35604480,96596.109375
2025-01-02 11:45:00+00:00,3467.30322265625,3470.457763671875,3465.258056640625,3467.41796875,46635008,96619.8828125
2025-01-02 12:00:00+00:00,3475.0009765625,3475.205078125,3467.319580078125,3467.319580078125,63023104,96726.3125
2025-01-02 12:15:00+00:00,3468.390380859375,3475.38525390625,3467.908447265625,3473.67822265625,83847168,96610.0
2025-01-02 12:30:00+00:00,3469.43701171875,3470.18505859375,3465.4814453125,3468.56396484375,188272640,96596.03125
2025-01-02 12:45:00+00:00,3477.12255859375,3477.12255859375,3469.627197265625,3469.627197265625,126076928,96775.15625
2025-01-02 13:00:00+00:00,3468.203369140625,3479.24365234375,3468.203369140625,3476.824462890625,234143744,96729.109375
2025-01-02 13:15:00+00:00,3464.325439453125,3464.325439453125,3457.99072265625,3459.256591796875,130033664,96711.2109375
2025-01-02 13:30:00+00:00,3467.224365234375,3468.511474609375,3462.094482421875,3464.44775390625,218816512,96568.4296875
2025-01-02 15:30:00+00:00,3456.86474609375,3461.955810546875,3455.035888671875,3459.3671875,2618253312,96163.1875
2025-01-02 15:45:00+00:00,3459.760498046875,3464.728271484375,3457.04638671875,3458.73974609375,62982144,96414.7265625
2025-01-02 16:00:00+00:00,3461.783203125,3461.783203125,3449.63232421875,3459.56884765625,101113856,96463.09375
2025-01-02 16:15:00+00:00,3478.181640625,3478.252685546875,3465.20947265625,3465.20947265625,168081408,97256.046875
2025-01-02 16:30:00+00:00,3481.228515625,3485.16552734375,3474.046875,3477.5224609375,264118272,97329.2578125
2025-01-02 16:45:00+00:00,3468.3515625,3480.819580078125,3468.3515625,3480.361572265625,110827520,97162.8203125
2025-01-02 17:00:00+00:00,3474.896240234375,3474.896240234375,3464.8828125,3467.20751953125,2594816,97454.5390625
2025-01-02 17:15:00+00:00,3463.500732421875,3475.08251953125,3463.500732421875,3474.7431640625,44595200,97143.09375
2025-01-02 17:30:00+00:00,3447.90234375,3460.06396484375,3439.934326171875,3460.06396484375,414568448,96372.8125
2025-01-02 17:45:00+00:00,3443.4462890625,3445.667236328125,3431.85107421875,3445.667236328125,192606208,96535.5625
2025-01-02 18:00:00+00:00,3449.286865234375,3453.40478515625,3439.27685546875,3446.957763671875,276713472,96730.84375
2025-01-02 18:15:00+00:00,3451.83935546875,3455.923583984375,3449.083740234375,3450.275146484375,105031680,96724.078125
2025-01-02 18:30:00+00:00,3448.86669921875,3455.563720703125,3447.553466796875,3455.563720703125,24127488,96856.3828125
2025-01-02 18:45:00+00:00,3460.4775390625,3460.4775390625,3451.69140625,3451.69140625,306237440,97160.09375
2025-01-02 19:00:00+00:00,3464.31591796875,3465.73583984375,3458.415283203125,3461.815673828125,46661632,97484.4375
2025-01-02 19:15:00+00:00,3468.349609375,3469.593017578125,3463.62109375,3463.62109375,291624960,97592.921875
2025-01-02 19:30:00+00:00,3461.998779296875,3466.839599609375,3457.53369140625,3466.839599609375,0,97318.546875
2025-01-02 19:45:00+00:00,3460.39892578125,3465.372802734375,3459.333740234375,3461.655517578125,0,97246.359375
2025-01-02 20:00:00+00:00,3465.073974609375,3466.14599609375,3459.941650390625,3459.941650390625,237268992,97614.3671875
2025-01-02 20:15:00+00:00,3467.517578125,3470.82958984375,3461.7421875,3464.624755859375,8421376,97634.3515625
2025-01-02 20:30:00+00:00,3453.842041015625,3465.908203125,3453.423583984375,3465.322998046875,270604288,97351.203125
2025-01-02 20:45:00+00:00,3452.845947265625,3457.1572265625,3451.87158203125,3453.638671875,16445440,97290.2890625
2025-01-02 21:00:00+00:00,3443.5849609375,3451.575927734375,3441.037353515625,3449.846435546875,1157120,97147.1796875
2025-01-02 21:15:00+00:00,3448.856201171875,3449.126708984375,3443.13818359375,3443.13818359375,256813056,97038.1640625
2025-01-02 21:30:00+00:00,3448.892578125,3450.34228515625,3445.027587890625,3448.958740234375,0,97139.5703125
2025-01-02 21:45:00+00:00,3450.5458984375,3450.5458984375,3445.935546875,3448.542236328125,256727040,97119.1796875
2025-01-02 22:00:00+00:00,3443.89111328125,3450.554931640625,3443.89111328125,3450.554931640625,0,96931.1484375
2025-01-02 22:15:00+00:00,3430.295166015625,3443.72998046875,3424.624755859375,3443.72998046875,235425792,96881.8046875
2025-01-02 22:30:00+00:00,3436.056884765625,3436.501708984375,3431.1064453125,3431.1064453125,9148416,96825.0859375
2025-01-02 22:45:00+00:00,3439.083251953125,3439.819091796875,3435.49560546875,3435.49560546875,234668032,96845.9296875
2025-01-02 23:00:00+00:00,3436.9189453125,3441.457763671875,3435.56689453125,3438.247314453125,11649024,96741.375
2025-01-02 23:15:00+00:00,3447.490478515625,3447.490478515625,3438.867919921875,3438.867919921875,45742080,96867.7578125
2025-01-02 23:30:00+00:00,3448.941650390625,3451.57861328125,3447.711669921875,3447.711669921875,27668480,96837.3203125
2025-01-02 23:45:00+00:00,3450.828125,3450.828125,3445.5693359375,3448.787353515625,242573312,96876.2421875
2025-01-03 00:00:00+00:00,3449.361572265625,3452.742431640625,3449.34423828125,3451.750244140625,226578432,96865.953125
2025-01-03 00:15:00+00:00,3458.330078125,3458.330078125,3444.447265625,3449.069091796875,174202880,96897.0
2025-01-03 00:30:00+00:00,3450.934326171875,3460.454345703125,3450.934326171875,3460.454345703125,0,96855.8515625
2025-01-03 00:45:00+00:00,3446.158203125,3451.345947265625,3445.518310546875,3451.07470703125,0,96764.8203125
2025-01-03 01:00:00+00:00,3444.05712890625,3446.798828125,3441.60107421875,3446.319580078125,0,96643.390625
2025-01-03 01:15:00+00:00,3450.99365234375,3450.99365234375,3443.1806640625,3444.470947265625,0,96774.8046875
2025-01-03 01:30:00+00:00,3449.41259765625,3453.2607421875,3447.549560546875,3453.2607421875,179613696,96626.125
2025-01-03 01:45:00+00:00,3460.4423828125,3460.965576171875,3449.293212890625,3449.293212890625,230606848,96892.859375
2025-01-03 02:00:00+00:00,3466.0380859375,3466.0380859375,3457.71630859375,3460.6923828125,217004032,96984.34375
2025-01-03 02:15:00+00:00,3470.04052734375,3471.77978515625,3465.848876953125,3465.848876953125,75032576,97109.890625
2025-01-03 02:30:00+00:00,3464.385498046875,3470.862548828125,3462.492431640625,3470.862548828125,5609472,97056.03125
2025-01-03 02:45:00+00:00,3456.543212890625,3463.333251953125,3456.543212890625,3463.333251953125,0,96938.0078125
2025-01-03 03:00:00+00:00,3454.9794921875,3458.27587890625,3454.889892578125,3454.889892578125,183066624,96927.6171875
2025-01-03 03:15:00+00:00,3457.885498046875,3458.506103515625,3454.64794921875,3454.9580078125,0,96871.765625
2025-01-03 03:30:00+00:00,3462.271728515625,3462.271728515625,3457.07177734375,3457.259521484375,261343232,96862.3046875
2025-01-03 03:45:00+00:00,3468.049072265625,3468.897705078125,3462.19189453125,3462.19189453125,20346880,96948.3515625
2025-01-03 04:00:00+00:00,3464.4521484375,3467.00634765625,3464.281982421875,3467.00634765625,0,96911.3984375
2025-01-03 04:15:00+00:00,3459.29443359375,3464.552490234375,3459.0693359375,3464.552490234375,0,96852.421875
2025-01-03 04:30:00+00:00,3455.330322265625,3459.707275390625,3455.330322265625,3458.87646484375,202915840,96760.8359375
2025-01-03 04:45:00+00:00,3455.525390625,3457.352783203125,3455.35205078125,3456.23828125,0,96724.8828125
2025-01-03 05:00:00+00:00,3451.689208984375,3457.0439453125,3449.66015625,3455.52783203125,0,96664.859375
2025-01-03 05:15:00+00:00,3445.206787109375,3454.66064453125,3444.8681640625,3451.5263671875,220606464,96564.6328125
2025-01-03 05:30:00+00:00,3448.05517578125,3450.032470703125,3444.421142578125,3445.701904296875,0,96667.7578125
2025-01-03 05:45:00+00:00,3453.422607421875,3453.882568359375,3447.844482421875,3448.755615234375,10868736,96672.328125
2025-01-03 06:00:00+00:00,3455.45166015625,3456.894287109375,3451.681884765625,3452.836669921875,168572928,96777.28125
2025-01-03 06:15:00+00:00,3447.031982421875,3455.41943359375,3445.08056640625,3455.41943359375,221929472,96618.859375
2025-01-03 06:30:00+00:00,3448.824462890625,3448.824462890625,3446.037841796875,3446.613037109375,204625920,96598.6640625
2025-01-03 06:45:00+00:00,3442.2568359375,3448.103515625,3442.2568359375,3448.103515625,9320448,96498.9765625
2025-01-03 07:00:00+00:00,3435.79736328125,3441.421630859375,3433.746826171875,3441.421630859375,9125888,96459.8203125
2025-01-03 07:15:00+00:00,3431.705322265625,3439.1796875,3431.659912109375,3435.67822265625,49446912,96356.1015625
2025-01-03 07:30:00+00:00,3434.304443359375,3436.456787109375,3429.596923828125,3432.53515625,231516160,96310.3203125
2025-01-03 07:45:00+00:00,3430.68701171875,3435.582275390625,3430.68701171875,3435.369384765625,26040320,96270.5703125
2025-01-03 08:00:00+00:00,3430.070068359375,3432.518310546875,3428.38671875,3430.76416015625,0,96351.9609375
2025-01-03 08:15:00+00:00,3435.058837890625,3438.193115234375,3431.2412109375,3431.2412109375,3735552,96384.7421875
2025-01-03 08:30:00+00:00,3427.9384765625,3431.447021484375,3422.06591796875,3431.447021484375,13273088,96150.4375
2025-01-03 08:45:00+00:00,3426.740478515625,3431.62841796875,3425.710693359375,3431.62841796875,6991872,96057.6875
2025-01-03 09:00:00+00:00,3433.75244140625,3433.91064453125,3426.760986328125,3426.760986328125,223186944,96157.9921875
2025-01-03 09:15:00+00:00,3441.114013671875,3441.96044921875,3436.996337890625,3436.996337890625,210704384,96396.4453125
2025-01-03 09:30:00+00:00,3446.78662109375,3446.78662109375,3439.8818359375,3441.029541015625,219365376,96567.25
2025-01-03 09:45:00+00:00,3442.08349609375,3444.71728515625,3441.658203125,3444.71728515625,156028928,96527.796875
2025-01-03 10:00:00+00:00,3436.85986328125,3441.180419921875,3436.85986328125,3441.180419921875,0,96356.359375
2025-01-03 10:15:00+00:00,3443.3076171875,3443.3974609375,3437.015380859375,3437.015380859375,0,96436.5546875
2025-01-03 10:30:00+00:00,3445.12109375,3448.661865234375,3443.445556640625,3443.445556640625,0,96436.0625
2025-01-03 10:45:00+00:00,3444.107177734375,3444.856201171875,3442.813720703125,3444.856201171875,0,96425.109375
2025-01-03 11:00:00+00:00,3445.699462890625,3446.946533203125,3443.6474609375,3443.6474609375,0,96440.9140625
2025-01-03 11:15:00+00:00,3452.9736328125,3453.62255859375,3445.562744140625,3445.95068359375,5650432,96687.8828125
2025-01-03 11:30:00+00:00,3455.757080078125,3458.3798828125,3453.42333984375,3453.42333984375,55373824,96607.4375
2025-01-03 11:45:00+00:00,3463.0771484375,3464.298828125,3456.25048828125,3456.25048828125,42221568,96720.28125
2025-01-03 12:00:00+00:00,3468.72802734375,3468.72802734375,3460.08447265625,3463.17822265625,21004288,96766.7421875
2025-01-03 12:15:00+00:00,3466.37451171875,3469.31298828125,3461.613037109375,3469.31298828125,0,96768.5078125
2025-01-03 12:30:00+00:00,3464.814208984375,3473.555908203125,3464.814208984375,3470.551513671875,33611776,96683.90625
2025-01-03 12:45:00+00:00,3461.328857421875,3466.051025390625,3461.173583984375,3463.809326171875,4481024,96602.8046875
2025-01-03 13:00:00+00:00,3482.4892578125,3485.83349609375,3461.516357421875,3461.516357421875,87431168,96594.265625
