Datetime,Close,High,Low,Open,Volume
2024-11-29 13:30:00,3598.283447265625,3609.870361328125,3597.253662109375,3604.445556640625,7702528
2024-11-29 13:45:00,3608.13525390625,3609.3505859375,3596.442626953125,3596.442626953125,10231808
2024-11-29 14:00:00,3608.14208984375,3617.64794921875,3608.14208984375,3611.396728515625,0
2024-11-29 14:15:00,3600.915283203125,3610.621826171875,3598.16064453125,3598.16064453125,0
2024-11-29 14:30:00,3617.358154296875,3617.358154296875,3601.025146484375,3601.025146484375,0
2024-11-29 14:45:00,3638.037109375,3638.037109375,3619.329345703125,3622.086669921875,179036160
2024-11-29 15:00:00,3636.322265625,3636.39599609375,3630.246826171875,3636.39599609375,31008768
2024-11-29 15:15:00,3626.2939453125,3646.13818359375,3625.74365234375,3646.13818359375,158638080
2024-11-29 15:30:00,3627.7421875,3628.47021484375,3607.958251953125,3622.574462890625,324292608
2024-11-29 15:45:00,3625.06689453125,3633.804443359375,3624.0830078125,3625.013916015625,112822272
2024-11-29 16:00:00,3615.510986328125,3623.367431640625,3614.394775390625,3618.846923828125,61276160
2024-11-29 16:15:00,3600.828125,3610.7587890625,3592.900634765625,3610.7587890625,282232832
2024-11-29 16:30:00,3603.18896484375,3609.046630859375,3598.37255859375,3601.078369140625,136499200
2024-11-29 16:45:00,3602.660400390625,3604.889892578125,3599.31884765625,3603.1533203125,0
2024-11-29 17:00:00,3589.650634765625,3603.94580078125,3584.213623046875,3600.37451171875,80517120
2024-11-29 17:15:00,3582.643310546875,3589.026123046875,3582.643310546875,3584.144287109375,154064896
2024-11-29 17:30:00,3594.476318359375,3598.32666015625,3586.260498046875,3586.703125,153968640
2024-11-29 17:45:00,3589.502197265625,3596.860595703125,3588.47021484375,3592.53076171875,40321024
2024-11-29 18:00:00,3590.47802734375,3595.794677734375,3586.023193359375,3586.023193359375,13932544
2024-11-29 18:15:00,3590.934814453125,3592.724365234375,3588.849609375,3592.681640625,40427520
2024-11-29 18:30:00,3584.613037109375,3590.568115234375,3582.3974609375,3590.094970703125,33021952
2024-11-29 18:45:00,3577.33642578125,3590.321533203125,3575.9482421875,3583.427490234375,83730432
2024-11-29 19:00:00,3567.399169921875,3576.81591796875,3567.399169921875,3576.81591796875,92614656
2024-11-29 19:15:00,3575.5517578125,3575.5517578125,3563.76318359375,3563.76318359375,60467200
2024-11-29 19:30:00,3580.337158203125,3583.380859375,3576.166748046875,3576.166748046875,40841216
2024-11-29 19:45:00,3585.52978515625,3588.392333984375,3579.549072265625,3579.549072265625,86081536
2024-11-29 20:00:00,3585.58544921875,3586.328125,3582.251953125,3586.328125,5236736
2024-11-29 20:15:00,3597.89208984375,3597.89208984375,3589.563720703125,3589.5693359375,60784640
2024-11-29 20:30:00,3602.252197265625,3603.800048828125,3596.738037109375,3597.63623046875,83015680
2024-11-29 20:45:00,3595.971923828125,3601.512451171875,3595.396728515625,3601.479736328125,55988224
2024-11-29 21:00:00,3592.932373046875,3596.3115234375,3590.593994140625,3596.243408203125,538624
2024-11-29 21:15:00,3583.882080078125,3591.480712890625,3579.47900390625,3591.480712890625,16564224
2024-11-29 21:30:00,3586.889404296875,3586.889404296875,3583.517578125,3585.498291015625,42215424
2024-11-29 21:45:00,3593.276611328125,3593.909912109375,3587.17724609375,3587.17724609375,12427264
2024-11-29 22:00:00,3590.1923828125,3595.96484375,3590.1923828125,3594.04736328125,7974912
2024-11-29 22:15:00,3595.881591796875,3598.540283203125,3589.798095703125,3589.798095703125,0
2024-11-29 22:30:00,3601.122314453125,3604.135009765625,3596.702392578125,3597.06640625,62308352
2024-11-29 22:45:00,3597.683349609375,3604.149169921875,3597.683349609375,3600.180419921875,0
2024-11-29 23:00:00,3595.78125,3600.188720703125,3592.555419921875,3598.619384765625,8024064
2024-11-29 23:15:00,3596.3583984375,3597.6064453125,3593.932373046875,3595.052734375,18507776
2024-11-29 23:30:00,3596.1708984375,3598.991455078125,3594.649169921875,3596.359130859375,0
2024-11-29 23:45:00,3593.668212890625,3598.611328125,3593.668212890625,3596.500244140625,0
2024-11-30 00:00:00,3586.68701171875,3593.657958984375,3586.68701171875,3593.657958984375,0
2024-11-30 00:15:00,3610.290771484375,3610.290771484375,3586.640380859375,3588.07080078125,42741760
2024-11-30 00:30:00,3586.115966796875,3607.749267578125,3586.115966796875,3607.749267578125,107397120
2024-11-30 00:45:00,3594.481201171875,3595.0419921875,3582.80419921875,3582.80419921875,75782144
2024-11-30 01:00:00,3583.1669921875,3592.52490234375,3574.1005859375,3592.52490234375,19570688
2024-11-30 01:15:00,3591.621826171875,3594.1015625,3580.89013671875,3584.109130859375,44488704
2024-11-30 01:30:00,3614.7626953125,3614.7626953125,3591.069580078125,3591.069580078125,139114496
2024-11-30 01:45:00,3605.345947265625,3617.175048828125,3605.345947265625,3617.175048828125,375373824
2024-11-30 02:00:00,3609.294189453125,3609.294189453125,3595.609375,3603.047119140625,25067520
2024-11-30 02:15:00,3612.615478515625,3612.615478515625,3603.80322265625,3610.10791015625,0
2024-11-30 02:30:00,3621.10986328125,3643.023193359375,3617.163818359375,3617.163818359375,548599808
2024-11-30 02:45:00,3621.067138671875,3624.75341796875,3617.951904296875,3617.951904296875,218677248
2024-11-30 03:00:00,3632.385009765625,3633.626708984375,3624.42333984375,3624.42333984375,11982848
2024-11-30 03:15:00,3627.2421875,3636.940673828125,3627.2421875,3636.24462890625,100943872
2024-11-30 03:30:00,3621.052001953125,3639.210693359375,3621.052001953125,3632.021240234375,185376768
2024-11-30 03:45:00,3660.12548828125,3660.12548828125,3623.566162109375,3623.566162109375,578498560
2024-11-30 04:00:00,3644.196044921875,3667.531494140625,3644.196044921875,3658.89501953125,192993280
2024-11-30 04:15:00,3643.15234375,3649.98681640625,3643.15234375,3647.3232421875,112670720
2024-11-30 04:30:00,3650.12451171875,3655.67919921875,3639.3828125,3645.971923828125,168513536
2024-11-30 04:45:00,3649.475830078125,3650.13232421875,3645.681640625,3648.852783203125,123875328
2024-11-30 05:00:00,3644.421630859375,3652.9150390625,3642.675048828125,3652.111328125,25262080
2024-11-30 05:15:00,3650.931396484375,3655.036865234375,3644.449462890625,3644.449462890625,30089216
2024-11-30 05:30:00,3665.446044921875,3668.36572265625,3646.96142578125,3650.932861328125,173981696
2024-11-30 05:45:00,3692.602294921875,3694.1171875,3667.689453125,3668.15185546875,432039936
2024-11-30 06:00:00,3717.74267578125,3718.383544921875,3691.5302734375,3693.970947265625,723947520
2024-11-30 06:15:00,3720.2861328125,3725.241455078125,3712.981689453125,3721.307373046875,609404928
2024-11-30 06:30:00,3710.251953125,3719.530517578125,3707.9384765625,3719.530517578125,294223872
2024-11-30 06:45:00,3695.553466796875,3710.98681640625,3692.269775390625,3710.7490234375,99956736
2024-11-30 07:00:00,3703.394775390625,3706.677490234375,3691.10498046875,3696.97509765625,57034752
2024-11-30 07:15:00,3699.590576171875,3708.861572265625,3699.590576171875,3706.318359375,0
2024-11-30 07:30:00,3716.469970703125,3716.469970703125,3697.0556640625,3700.389404296875,20000768
2024-11-30 07:45:00,3701.9814453125,3715.41796875,3701.9814453125,3715.41796875,71374848
2024-11-30 08:00:00,3712.301025390625,3719.16796875,3703.49267578125,3703.49267578125,159899648
2024-11-30 08:15:00,3710.156982421875,3712.8662109375,3706.84814453125,3711.81298828125,101623808
2024-11-30 08:30:00,3695.597412109375,3707.2177734375,3693.574951171875,3707.2177734375,92405760
2024-11-30 08:45:00,3697.925537109375,3698.256591796875,3696.203857421875,3696.44970703125,75681792
2024-11-30 09:00:00,3689.568603515625,3695.989501953125,3689.568603515625,3693.93701171875,29761536
2024-11-30 09:15:00,3684.934814453125,3691.843994140625,3683.24951171875,3691.843994140625,78368768
2024-11-30 09:30:00,3684.255859375,3686.9189453125,3681.743408203125,3685.550048828125,82081792
2024-11-30 09:45:00,3693.517822265625,3693.517822265625,3686.27685546875,3686.27685546875,61235200
2024-11-30 10:00:00,3689.72900390625,3693.526123046875,3689.346435546875,3693.526123046875,0
2024-11-30 10:15:00,3670.392333984375,3687.681396484375,3670.392333984375,3687.681396484375,101056512
2024-11-30 10:30:00,3665.230712890625,3673.666015625,3664.009033203125,3671.553466796875,60037120
2024-11-30 10:45:00,3644.18017578125,3665.84912109375,3644.18017578125,3665.84912109375,215545856
2024-11-30 11:00:00,3656.695068359375,3657.3310546875,3640.618408203125,3643.48828125,229945344
2024-11-30 11:15:00,3664.16455078125,3664.16455078125,3658.74462890625,3659.491455078125,136521728
2024-11-30 11:30:00,3660.15771484375,3664.39013671875,3659.136474609375,3663.1845703125,0
2024-11-30 11:45:00,3655.72021484375,3661.998779296875,3655.72021484375,3658.982177734375,0
2024-11-30 12:00:00,3661.025146484375,3662.5400390625,3655.25,3655.25,0
2024-11-30 12:15:00,3663.631591796875,3666.2939453125,3659.169677734375,3659.169677734375,0
2024-11-30 12:30:00,3669.6337890625,3670.252685546875,3662.617431640625,3663.123291015625,0
2024-11-30 12:45:00,3679.5654296875,3679.5654296875,3669.2705078125,3669.2705078125,84998144
2024-11-30 13:00:00,3673.243896484375,3681.619384765625,3668.759521484375,3681.619384765625,30347264
2024-11-30 13:15:00,3677.296142578125,3679.579833984375,3675.05078125,3676.348876953125,14809088
2024-11-30 13:30:00,3677.182861328125,3682.06982421875,3675.51611328125,3678.53271484375,9177088
2024-11-30 13:45:00,3673.16943359375,3682.664306640625,3673.16943359375,3677.760986328125,0
2024-11-30 14:00:00,3682.350830078125,3682.37255859375,3669.86669921875,3669.86669921875,0
2024-11-30 14:15:00,3684.74951171875,3684.82177734375,3680.011962890625,3682.306640625,0
2024-11-30 14:30:00,3676.573486328125,3681.771240234375,3672.3583984375,3681.771240234375,0
2024-11-30 14:45:00,3656.11181640625,3677.0703125,3656.11181640625,3677.0703125,0
2024-11-30 15:00:00,3669.11767578125,3669.8330078125,3655.22216796875,3655.22216796875,0
2024-11-30 15:15:00,3676.635498046875,3676.635498046875,3669.373779296875,3670.47412109375,0
2024-11-30 15:30:00,3677.477783203125,3678.270751953125,3675.26611328125,3676.486328125,0
2024-11-30 15:45:00,3680.235107421875,3684.060302734375,3678.429443359375,3678.429443359375,0
2024-11-30 16:00:00,3678.90087890625,3682.474853515625,3675.341064453125,3677.554931640625,0
2024-11-30 16:15:00,3664.677490234375,3670.919677734375,3664.677490234375,3670.873291015625,0
2024-11-30 16:30:00,3664.31201171875,3664.506591796875,3659.386962890625,3662.864990234375,0
2024-11-30 16:45:00,3678.850830078125,3678.850830078125,3665.111572265625,3665.111572265625,79845376
2024-11-30 17:00:00,3670.2587890625,3677.8408203125,3670.2587890625,3677.8408203125,0
2024-11-30 17:15:00,3683.68896484375,3683.68896484375,3668.446533203125,3669.179931640625,823296
2024-11-30 17:30:00,3681.356689453125,3687.462646484375,3679.708251953125,3683.692138671875,0
2024-11-30 17:45:00,3678.059814453125,3681.031005859375,3677.207275390625,3681.031005859375,0
2024-11-30 18:00:00,3670.822265625,3679.6181640625,3670.822265625,3678.37841796875,0
2024-11-30 18:15:00,3668.458251953125,3675.696044921875,3666.754150390625,3673.268310546875,0
2024-11-30 18:30:00,3668.869873046875,3672.853759765625,3667.955322265625,3669.69970703125,2236416
2024-11-30 18:45:00,3673.822998046875,3675.76220703125,3666.73388671875,3668.531494140625,0
2024-11-30 19:00:00,3669.478759765625,3676.798095703125,3669.478759765625,3671.548583984375,0
2024-11-30 19:15:00,3675.086669921875,3679.041015625,3668.380615234375,3668.380615234375,5249024
2024-11-30 19:30:00,3693.91748046875,3693.91748046875,3675.239990234375,3676.1982421875,63647744
2024-11-30 19:45:00,3692.977294921875,3696.984619140625,3690.793212890625,3696.984619140625,158353408
2024-11-30 20:00:00,3698.74755859375,3698.74755859375,3690.16650390625,3692.692626953125,5648384
2024-11-30 20:15:00,3696.775390625,3697.933837890625,3692.142822265625,3697.933837890625,3438592
2024-11-30 20:30:00,3701.34814453125,3703.992919921875,3698.272705078125,3698.272705078125,6410240
2024-11-30 20:45:00,3712.84814453125,3713.525634765625,3700.5263671875,3700.649658203125,79912960
2024-11-30 21:00:00,3709.759033203125,3713.789306640625,3706.821533203125,3713.789306640625,5351424
2024-11-30 21:15:00,3703.962646484375,3713.359619140625,3703.962646484375,3707.446533203125,30691328
2024-11-30 21:30:00,3708.809814453125,3708.809814453125,3699.0673828125,3704.230712890625,24133632
2024-11-30 21:45:00,3722.94921875,3731.805908203125,3712.43896484375,3716.891357421875,447559680
2024-11-30 22:00:00,3725.1640625,3725.1640625,3708.010498046875,3722.154052734375,110204928
2024-11-30 22:15:00,3724.03271484375,3727.03857421875,3720.73828125,3727.03857421875,303783936
2024-11-30 22:30:00,3718.551513671875,3724.13134765625,3713.778564453125,3724.13134765625,60561408
2024-11-30 22:45:00,3711.128173828125,3717.2890625,3704.359130859375,3717.2890625,64462848
2024-11-30 23:00:00,3726.9853515625,3737.592529296875,3710.68212890625,3710.68212890625,138516480
2024-11-30 23:15:00,3715.513671875,3729.967041015625,3714.259033203125,3724.64990234375,120010752
2024-11-30 23:30:00,3716.863525390625,3719.1796875,3710.776611328125,3713.38623046875,162011136
2024-11-30 23:45:00,3709.0322265625,3715.103271484375,3706.888427734375,3715.103271484375,89923584
2024-12-01 00:00:00,3724.135986328125,3724.135986328125,3706.54150390625,3706.54150390625,15953920
2024-12-01 00:15:00,3727.4892578125,3727.7734375,3719.845458984375,3726.97900390625,130099200
2024-12-01 00:30:00,3704.2099609375,3725.6279296875,3704.1533203125,3724.409423828125,13821952
2024-12-01 00:45:00,3694.768798828125,3704.1083984375,3694.768798828125,3704.1083984375,201680896
2024-12-01 01:00:00,3682.939208984375,3694.222900390625,3681.228271484375,3691.700927734375,97515520
2024-12-01 01:15:00,3693.032470703125,3693.032470703125,3678.30126953125,3683.398681640625,209555456
2024-12-01 01:30:00,3707.8544921875,3707.8544921875,3692.90576171875,3692.90576171875,456425472
2024-12-01 01:45:00,3711.1416015625,3729.274169921875,3706.360595703125,3706.360595703125,228945920
2024-12-01 02:00:00,3706.32373046875,3713.440673828125,3703.5341796875,3710.929931640625,103553024
2024-12-01 02:15:00,3694.154541015625,3702.07763671875,3692.7568359375,3702.07763671875,286302208
2024-12-01 02:30:00,3675.032470703125,3687.199951171875,3672.380126953125,3687.199951171875,0
2024-12-01 02:45:00,3663.41357421875,3675.38134765625,3663.41357421875,3671.82958984375,25729024
2024-12-01 03:00:00,3683.5439453125,3683.5439453125,3667.692138671875,3667.692138671875,14817280
2024-12-01 03:15:00,3676.33984375,3688.382080078125,3676.33984375,3686.251953125,8474624
2024-12-01 03:30:00,3688.20849609375,3688.33984375,3677.61083984375,3677.61083984375,0
2024-12-01 03:45:00,3708.40673828125,3711.610595703125,3686.94140625,3686.94140625,1128448
2024-12-01 04:00:00,3702.74853515625,3707.652587890625,3702.74853515625,3707.652587890625,0
2024-12-01 04:15:00,3700.547607421875,3701.429931640625,3693.79541015625,3699.66650390625,0
2024-12-01 04:30:00,3697.859619140625,3700.019775390625,3693.4892578125,3700.019775390625,0
2024-12-01 04:45:00,3704.2646484375,3705.215576171875,3694.929443359375,3696.753662109375,0
2024-12-01 05:00:00,3692.976318359375,3703.63232421875,3692.2724609375,3703.63232421875,0
2024-12-01 05:15:00,3692.588623046875,3692.983642578125,3689.224365234375,3691.89208984375,0
2024-12-01 05:30:00,3690.869384765625,3693.295654296875,3686.339111328125,3691.37744140625,0
2024-12-01 05:45:00,3686.38134765625,3693.579833984375,3686.38134765625,3693.069091796875,0
2024-12-01 06:00:00,3698.367431640625,3698.367431640625,3686.062255859375,3686.062255859375,0
2024-12-01 06:15:00,3706.25244140625,3706.25244140625,3695.6025390625,3698.779296875,0
2024-12-01 06:30:00,3700.97119140625,3705.367919921875,3700.97119140625,3702.927001953125,0
2024-12-01 06:45:00,3700.109130859375,3705.092529296875,3700.109130859375,3702.240234375,0
2024-12-01 07:00:00,3699.207763671875,3701.948486328125,3699.207763671875,3701.529541015625,0
2024-12-01 07:15:00,3714.4326171875,3714.4326171875,3697.950927734375,3697.950927734375,0
2024-12-01 07:30:00,3707.823974609375,3718.893310546875,3707.823974609375,3714.547607421875,0
2024-12-01 07:45:00,3704.232666015625,3709.37109375,3704.232666015625,3707.897216796875,0
2024-12-01 08:00:00,3712.249755859375,3712.249755859375,3702.331787109375,3703.75244140625,0
2024-12-01 08:15:00,3714.578857421875,3717.5556640625,3711.69189453125,3714.50146484375,13989888
2024-12-01 08:30:00,3710.75732421875,3716.44140625,3709.417236328125,3713.978271484375,67817472
2024-12-01 08:45:00,3707.461181640625,3714.193359375,3707.461181640625,3713.16064453125,44095488
2024-12-01 09:00:00,3701.9013671875,3710.077392578125,3701.648193359375,3709.5322265625,8384512
2024-12-01 09:15:00,3695.82080078125,3704.631591796875,3695.82080078125,3702.749755859375,0
2024-12-01 09:30:00,3705.620849609375,3705.620849609375,3695.09716796875,3695.09716796875,0
2024-12-01 09:45:00,3703.237548828125,3705.4423828125,3702.597412109375,3705.4423828125,29241344
2024-12-01 10:00:00,3695.33056640625,3702.53466796875,3695.263916015625,3702.369140625,0
2024-12-01 10:15:00,3692.293701171875,3695.066162109375,3689.71728515625,3694.3408203125,0
2024-12-01 10:30:00,3683.558837890625,3692.082763671875,3680.326171875,3692.082763671875,0
2024-12-01 10:45:00,3684.05517578125,3688.497314453125,3684.05517578125,3686.20751953125,0
2024-12-01 11:00:00,3690.320068359375,3690.83544921875,3684.689453125,3684.689453125,0
2024-12-01 11:15:00,3695.718994140625,3696.90185546875,3684.09619140625,3687.19921875,120987648
2024-12-01 11:30:00,3695.779296875,3697.243896484375,3690.989990234375,3695.809814453125,49072128
2024-12-01 11:45:00,3693.34765625,3693.596923828125,3689.93212890625,3693.596923828125,30394368
2024-12-01 12:00:00,3693.566650390625,3695.22607421875,3691.89013671875,3694.146728515625,13107200
2024-12-01 12:15:00,3692.154052734375,3693.638427734375,3687.956787109375,3692.703125,9748480
2024-12-01 12:30:00,3690.050048828125,3690.050048828125,3685.960205078125,3689.946533203125,37169152
2024-12-01 12:45:00,3684.365966796875,3692.138916015625,3684.365966796875,3692.138916015625,20441088
2024-12-01 13:00:00,3697.515869140625,3697.515869140625,3683.84130859375,3686.169677734375,0
2024-12-01 13:15:00,3707.313232421875,3707.313232421875,3699.720947265625,3699.720947265625,30003200
2024-12-01 13:30:00,3711.357421875,3714.0859375,3702.431396484375,3705.356201171875,15536128
2024-12-01 13:45:00,3706.389892578125,3709.165771484375,3706.13916015625,3708.5654296875,177948672
2024-12-01 14:00:00,3712.9306640625,3712.9306640625,3697.757080078125,3704.37548828125,117495808
2024-12-01 14:15:00,3708.381103515625,3711.83984375,3706.082275390625,3710.32080078125,98541568
2024-12-01 14:30:00,3711.354248046875,3712.197998046875,3701.91552734375,3706.520263671875,101271552
2024-12-01 14:45:00,3710.4052734375,3713.122802734375,3710.4052734375,3711.263427734375,0
2024-12-01 15:00:00,3718.341796875,3718.341796875,3705.201171875,3709.051513671875,0
2024-12-01 15:15:00,3728.04638671875,3728.04638671875,3713.654541015625,3715.638427734375,35706880
2024-12-01 15:30:00,3737.109375,3744.56298828125,3726.1005859375,3728.09033203125,622204928
2024-12-01 15:45:00,3729.079345703125,3744.976806640625,3726.988037109375,3744.976806640625,328822784
2024-12-01 16:00:00,3731.388916015625,3738.31640625,3728.78759765625,3730.901611328125,17195008
2024-12-01 16:15:00,3734.325439453125,3736.63818359375,3728.0849609375,3730.216796875,1777664
2024-12-01 16:30:00,3743.678955078125,3743.678955078125,3734.68798828125,3737.5615234375,43911168
2024-12-01 16:45:00,3729.857177734375,3739.10546875,3729.7548828125,3739.10546875,0
2024-12-01 17:00:00,3717.414794921875,3731.3583984375,3717.414794921875,3728.164306640625,32327680
2024-12-01 17:15:00,3712.3408203125,3716.599609375,3712.072509765625,3715.43994140625,90888192
2024-12-01 17:30:00,3712.688720703125,3716.006103515625,3712.25927734375,3712.25927734375,52322304
2024-12-01 17:45:00,3723.573974609375,3723.573974609375,3712.9091796875,3712.9091796875,127397888
2024-12-01 18:00:00,3723.26904296875,3731.82470703125,3723.26904296875,3724.92919921875,90841088
2024-12-01 18:15:00,3724.17626953125,3725.1650390625,3719.877197265625,3724.880126953125,43466752
2024-12-01 18:30:00,3725.920166015625,3727.594970703125,3723.35009765625,3723.35009765625,34260992
2024-12-01 18:45:00,3712.244140625,3723.132568359375,3712.244140625,3723.132568359375,40962048
2024-12-01 19:00:00,3714.162841796875,3719.272216796875,3710.335693359375,3714.02734375,66248704
2024-12-01 19:15:00,3706.258056640625,3714.471435546875,3704.80908203125,3714.1357421875,74428416
2024-12-01 19:30:00,3703.2294921875,3708.548095703125,3702.0185546875,3706.677978515625,87488512
2024-12-01 19:45:00,3709.845703125,3709.845703125,3699.19873046875,3702.3505859375,72237056
2024-12-01 20:00:00,3693.52783203125,3709.81884765625,3691.83251953125,3709.81884765625,95188992
2024-12-01 20:15:00,3683.1884765625,3700.71533203125,3683.1884765625,3693.916748046875,181073920
2024-12-01 20:30:00,3685.2578125,3690.758544921875,3683.484130859375,3683.980224609375,176205824
2024-12-01 20:45:00,3691.844482421875,3693.1015625,3685.858154296875,3686.64599609375,30337024
2024-12-01 21:00:00,3700.458251953125,3700.458251953125,3690.474609375,3692.31689453125,19857408
2024-12-01 21:15:00,3704.897216796875,3704.897216796875,3698.04931640625,3698.673583984375,43300864
2024-12-01 21:30:00,3701.306884765625,3701.306884765625,3695.069091796875,3700.188720703125,51599360
2024-12-01 21:45:00,3705.77294921875,3705.77294921875,3700.0068359375,3702.286865234375,0
2024-12-01 22:00:00,3724.21240234375,3732.312255859375,3707.578125,3707.578125,138147840
2024-12-01 22:15:00,3724.925537109375,3733.420654296875,3714.11083984375,3720.10888671875,171403264
2024-12-01 22:30:00,3726.695068359375,3729.6142578125,3722.07861328125,3722.07861328125,36962304
2024-12-01 22:45:00,3724.24755859375,3732.01708984375,3724.087890625,3727.20654296875,19605504
2024-12-01 23:00:00,3725.08447265625,3728.357421875,3719.704345703125,3721.42578125,0
2024-12-01 23:15:00,3722.830810546875,3722.830810546875,3718.084716796875,3722.398681640625,0
2024-12-01 23:30:00,3717.262451171875,3724.216796875,3715.458740234375,3724.216796875,22943744
2024-12-01 23:45:00,3709.106689453125,3718.414306640625,3706.323486328125,3718.414306640625,9342976
2024-12-02 00:00:00,3710.64404296875,3714.306396484375,3707.8076171875,3711.189697265625,47798272
2024-12-02 00:15:00,3709.968017578125,3715.373779296875,3707.5146484375,3712.4765625,67334144
2024-12-02 00:30:00,3712.80126953125,3719.475830078125,3712.80126953125,3713.495849609375,76619776
